date,cell,element,type,censored,value,treatment,si,tmp,ph,mnfe,phase,number_of_changes,total_changes
2022-07-20T00:00:00Z,3,56Fe,dissolved,none,3.2119563000604536,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,3,56Fe,total,none,4.321796790613558,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,208Pb,dissolved,none,29.931930725642584,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,208Pb,total,none,79.86047451430515,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,28Si,dissolved,NA,2.5588968851346032,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,28Si,total,NA,1.8631754094391137,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,31P,dissolved,left,3079.1719182071042,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,31P,total,left,3328.590553262543,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,55Mn,dissolved,none,27.660826366257456,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,55Mn,total,none,45.94705066732567,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,56Fe,dissolved,none,3.5176447467342644,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,4,56Fe,total,none,3.7597366216451436,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,5,208Pb,dissolved,none,68.58101147354138,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,208Pb,total,none,183.21503904586226,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,28Si,dissolved,NA,1.3102578552621924,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,28Si,total,NA,1.0913232176665928,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,31P,dissolved,left,1735.9378307647864,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,31P,total,left,1845.667259100258,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,55Mn,dissolved,none,488.605788569736,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,55Mn,total,none,583.161125479823,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,56Fe,dissolved,none,350.597178803604,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,5,56Fe,total,none,561.5667388171789,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,6,208Pb,dissolved,none,19.087671092458656,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,208Pb,total,none,48.14315080808507,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,28Si,dissolved,NA,0.37222964022024735,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,28Si,total,NA,0.3967242466754853,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,31P,dissolved,left,215.3493382006132,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,31P,total,left,351.0488324950056,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,55Mn,dissolved,none,729.8212391745551,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,55Mn,total,none,883.1518252330465,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,56Fe,dissolved,none,473.05965271840273,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,6,56Fe,total,none,917.6470785390466,5,-1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,208Pb,dissolved,none,2.05479347069574,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,208Pb,total,none,40.02911139738363,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,28Si,dissolved,NA,2.1184962323989813,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,28Si,total,NA,2.02047324780811,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,31P,dissolved,left,215.87691677971696,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,31P,total,left,338.67348150023986,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,55Mn,dissolved,none,930.3679378309736,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,55Mn,total,none,1264.051162509265,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,56Fe,dissolved,none,54.60009435076607,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,7,56Fe,total,none,944.4028723060126,6,1,-1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,208Pb,dissolved,none,23.200705720264985,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,208Pb,total,none,60.90869398889302,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,28Si,dissolved,NA,0.41877858096918513,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,28Si,total,NA,0.31602522517879483,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,31P,dissolved,left,3034.7166147756384,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,31P,total,left,3266.29391738476,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,55Mn,dissolved,none,611.8570814442443,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,55Mn,total,none,867.3546781166233,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,56Fe,dissolved,none,360.3000503900244,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,8,56Fe,total,none,834.5839579637943,7,-1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,208Pb,dissolved,none,5.356081438261132,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,208Pb,total,none,130.14408379412595,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,28Si,dissolved,NA,2.0316633974707763,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,28Si,total,NA,1.9526163651427713,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,31P,dissolved,left,2694.365278008767,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,31P,total,left,3652.38566575158,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,55Mn,dissolved,none,601.2495794327468,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,55Mn,total,none,856.7802972849589,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,56Fe,dissolved,left,110.35482750393454,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,9,56Fe,total,none,961.8294118802538,8,1,1,-1,1,2,1,145
2022-07-20T00:00:00Z,10,208Pb,dissolved,none,91.35552181178087,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,208Pb,total,none,144.90512753006703,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,28Si,dissolved,NA,1.3826265903971204,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,28Si,total,NA,1.1650297969553614,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,31P,dissolved,left,1623.8171842529666,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,31P,total,left,1953.2976074209128,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,55Mn,dissolved,none,83.59373605617446,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,55Mn,total,none,96.85021728324456,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,56Fe,dissolved,none,6.462363297396183,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,10,56Fe,total,none,5.6391809689745465,9,0,0,0,-1,2,1,145
2022-07-20T00:00:00Z,12,208Pb,dissolved,none,18.935802429610987,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,208Pb,total,none,138.2030343617766,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,28Si,dissolved,NA,2.355150857554873,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,28Si,total,NA,1.9149300794075672,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,31P,dissolved,left,1534.6482411923964,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,31P,total,left,1855.2067921180246,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,55Mn,dissolved,none,264.291378774667,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,55Mn,total,none,591.0400018439907,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,56Fe,dissolved,left,114.98035125817428,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,12,56Fe,total,none,426.75185419009097,11,1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,208Pb,dissolved,none,4.769960206198548,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,208Pb,total,none,60.80490135540391,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,28Si,dissolved,NA,0.4465483083595034,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,28Si,total,NA,0.40884609478685835,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,31P,dissolved,left,1552.9599840415126,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,31P,total,left,1976.3219849833213,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,55Mn,dissolved,none,336.7088401017704,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,55Mn,total,none,398.0539095693249,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,56Fe,dissolved,none,44.29766041168215,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,13,56Fe,total,none,448.38225321608104,12,-1,0,0,0,2,1,145
2022-07-20T00:00:00Z,14,208Pb,dissolved,none,3.6223057025434495,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,208Pb,total,none,70.11208805462542,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,28Si,dissolved,NA,1.32172003879831,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,28Si,total,NA,1.0761446545287285,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,31P,dissolved,left,2772.6845403464768,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,31P,total,left,3260.6891272358243,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,55Mn,dissolved,none,370.3594853319761,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,55Mn,total,none,497.76538076070506,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,56Fe,dissolved,none,40.3279413349199,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,14,56Fe,total,none,405.3237637364716,13,0,1,0,0,2,1,145
2022-07-20T00:00:00Z,15,208Pb,dissolved,none,63.433462746970655,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,208Pb,total,none,97.52920524621614,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,28Si,dissolved,NA,1.413021118821766,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,28Si,total,NA,1.1427572702861477,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,31P,dissolved,left,251.40981505356652,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,31P,total,left,290.9607269999677,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,55Mn,dissolved,none,407.0511717088496,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,55Mn,total,none,427.1391364936593,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,56Fe,dissolved,none,369.2097669078606,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,15,56Fe,total,none,404.87803709082425,14,0,-1,0,0,2,1,145
2022-07-20T00:00:00Z,16,208Pb,dissolved,none,5.797045537218923,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,208Pb,total,none,92.62684871180682,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,28Si,dissolved,NA,1.3282584474275818,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,28Si,total,NA,1.170789592783882,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,31P,dissolved,left,1594.4368785396305,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,31P,total,left,1926.8980772259392,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,55Mn,dissolved,none,374.2316849147271,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,55Mn,total,none,557.0599483082867,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,56Fe,dissolved,none,91.64897494266972,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,16,56Fe,total,none,437.3789652,15,0,0,0,0,2,1,145
2022-07-20T00:00:00Z,17,208Pb,dissolved,none,15.701237120106958,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,208Pb,total,none,51.53922375956061,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,28Si,dissolved,NA,1.0631385860559346,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,28Si,total,NA,1.0825103551439184,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,31P,dissolved,left,1522.0923036726433,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,31P,total,left,1906.1304781200952,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,55Mn,dissolved,none,672.8955373404132,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,55Mn,total,none,815.0600937359173,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,56Fe,dissolved,none,287.5741983470747,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,17,56Fe,total,none,846.7971135333913,16,0,0,0,1,2,1,145
2022-07-20T00:00:00Z,18,208Pb,dissolved,none,12.556965035584398,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,208Pb,total,none,51.78296084041091,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,28Si,dissolved,NA,0.470087305573147,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,28Si,total,NA,0.413835568234432,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,31P,dissolved,left,270.46929500190646,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,31P,total,left,321.1184057073192,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,55Mn,dissolved,none,8.24892162259971,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,55Mn,total,none,10.34667005692049,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,56Fe,dissolved,none,4.016965638208302,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,18,56Fe,total,none,2.426796563211493,17,-1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,208Pb,dissolved,none,13.209713407005204,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,208Pb,total,none,35.482404375575996,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,28Si,dissolved,NA,2.4822359587568035,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,28Si,total,NA,1.8439097524574937,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,31P,dissolved,left,278.96763442120425,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,31P,total,left,318.9514098955501,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,55Mn,dissolved,none,4.786222019747485,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,55Mn,total,none,8.084919194125876,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,56Fe,dissolved,none,3.2059001546547314,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,19,56Fe,total,left,0.6561804913268575,18,1,-1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,208Pb,dissolved,none,5.376028608058099,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,208Pb,total,none,13.740895496024038,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,28Si,dissolved,NA,0.476354667726013,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,28Si,total,NA,0.4891224321385139,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,31P,dissolved,left,2907.0604212582343,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,31P,total,left,3270.195368528917,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,55Mn,dissolved,none,6.114478415689163,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,55Mn,total,none,11.513548477511687,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,56Fe,dissolved,none,2.2740234553257097,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,20,56Fe,total,none,206.17988276313972,19,-1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,208Pb,dissolved,none,17.751464283251806,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,208Pb,total,none,25.95349548175318,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,28Si,dissolved,NA,2.4271738068964286,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,28Si,total,NA,1.9376104011259199,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,31P,dissolved,left,2889.500483774327,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,31P,total,left,3420.2945870384447,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,55Mn,dissolved,none,5.844346717939,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,55Mn,total,none,7.349736491676549,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,56Fe,dissolved,none,4.686952085791642,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,21,56Fe,total,none,2.558340047726279,20,1,1,1,-1,2,1,145
2022-07-20T00:00:00Z,22,208Pb,dissolved,none,2.0816205082692063,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,208Pb,total,none,37.13653889547963,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,28Si,dissolved,NA,1.5162586483676888,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,28Si,total,NA,1.7922854665018102,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,31P,dissolved,left,1530.694288404006,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,31P,total,left,1748.0586285437103,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,55Mn,dissolved,none,11.274312708749866,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,55Mn,total,none,205.37481722856285,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,56Fe,dissolved,left,17.204984263560565,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,22,56Fe,total,none,378.9324871418037,21,0,0,1,0,2,1,145
2022-07-20T00:00:00Z,23,208Pb,dissolved,none,42.87172568758954,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,208Pb,total,none,41.36280776341832,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,28Si,dissolved,NA,0.5708955894650575,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,28Si,total,NA,0.683266508940594,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,31P,dissolved,left,258.2625251063296,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,31P,total,left,281.30747143548297,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,55Mn,dissolved,none,406.2128509829528,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,55Mn,total,none,443.59103144168677,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,56Fe,dissolved,none,628.7063118315396,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,23,56Fe,total,none,784.1378587644062,22,-1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,208Pb,dissolved,none,136.37993750545013,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,208Pb,total,none,418.2580998203452,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,28Si,dissolved,NA,2.836160813656482,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,28Si,total,NA,2.9692735134530874,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,31P,dissolved,left,286.61722911642534,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,31P,total,left,365.7924347393231,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,55Mn,dissolved,none,311.09913648168686,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,55Mn,total,none,571.6876906293845,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,56Fe,dissolved,none,409.34395588068526,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,24,56Fe,total,none,788.7232953546259,23,1,-1,1,1,2,1,145
2022-07-20T00:00:00Z,25,208Pb,dissolved,none,1.3535363782752232,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,208Pb,total,none,51.68006818647386,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,28Si,dissolved,NA,0.6898218755989277,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,28Si,total,NA,0.6287878886317719,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,31P,dissolved,left,3868.143645826629,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,31P,total,none,4534.22093063765,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,55Mn,dissolved,none,12.34224542143616,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,55Mn,total,none,681.2682172321081,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,56Fe,dissolved,left,12.116813509892808,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,25,56Fe,total,left,1148.3485895542772,24,-1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,208Pb,dissolved,none,7.501227613126804,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,208Pb,total,none,230.51118297836734,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,28Si,dissolved,NA,2.674020138919276,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,28Si,total,NA,2.8546935573856014,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,31P,dissolved,left,2867.301913143144,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,31P,total,none,4992.992812624603,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,55Mn,dissolved,none,79.68151333867466,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,55Mn,total,none,883.5656224689852,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,56Fe,dissolved,none,78.41914244214331,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,26,56Fe,total,none,1250.8717973509915,10,1,1,1,1,2,1,145
2022-07-20T00:00:00Z,27,208Pb,dissolved,none,14.508127020763832,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,208Pb,total,none,91.34026966371769,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,28Si,dissolved,NA,0.389330270223992,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,28Si,total,NA,0.39191244550357884,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,31P,dissolved,left,310.33977934595765,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,31P,total,left,321.6054338886921,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,55Mn,dissolved,none,25.047961441306803,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,55Mn,total,none,32.91547449885475,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,56Fe,dissolved,left,17.435612669685266,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,27,56Fe,total,none,10.005082523839349,0,-1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,208Pb,dissolved,none,35.18511130651875,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,208Pb,total,none,33.19681462849732,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,28Si,dissolved,NA,2.63247466555666,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,28Si,total,NA,2.7425002937961636,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,31P,dissolved,left,273.8098959977951,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,31P,total,left,272.43309613827046,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,55Mn,dissolved,none,30.37124739977676,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,55Mn,total,none,31.155985257634676,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,56Fe,dissolved,none,8.273873197540317,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,28,56Fe,total,none,4.864377926442222,1,1,-1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,208Pb,dissolved,none,60.18730234260398,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,208Pb,total,none,102.47462526158333,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,28Si,dissolved,NA,0.37781724106670167,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,28Si,total,NA,0.29519485563771514,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,31P,dissolved,left,3056.357969703446,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,31P,total,left,3074.197473549992,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,55Mn,dissolved,none,29.28890922531391,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,55Mn,total,none,29.572394003749544,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,56Fe,dissolved,left,14.919326073628872,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,29,56Fe,total,none,1.5707267262803009,2,-1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,208Pb,dissolved,none,40.996451901506205,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,208Pb,total,none,93.85118091165864,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,28Si,dissolved,NA,2.511062369391372,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,28Si,total,NA,1.8646285008768058,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,31P,dissolved,left,3075.743934450139,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,31P,total,left,3329.503108577066,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,55Mn,dissolved,none,27.028527707957128,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,55Mn,total,none,42.73799245742275,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,56Fe,dissolved,none,3.7368200186996594,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,30,56Fe,total,none,30.774695831085495,3,1,1,-1,-1,2,1,145
2022-07-20T00:00:00Z,31,208Pb,dissolved,none,140.00832655053887,4,0,0,-1,0,2,1,145
2022-07-20T00:00:00Z,31,208Pb,total,none,320.51580531056834,4,0,0,-1,0,2,1,145
